date,symbol,open,high,low,close,volume
2024-05-15,ADA,803.17,805.5,799.34,800.03,25658632.84
2024-05-16,ADA,800.93,805.27,793.43,796.69,74189853.57
2024-05-17,ADA,808.69,813.5,797.7,801.2,57567689.27
2024-05-18,ADA,799.14,809.68,794.42,807.87,66067659.99
2024-05-19,ADA,801.8,811.82,801.53,806.87,33557169.13
2024-05-20,ADA,799.52,803.35,794.08,795.82,68104835.86
2024-05-21,ADA,798.98,801.11,789.97,790.91,92515745.67
2024-05-22,ADA,799.13,806.6,798.3,805.47,61730477.34
2024-05-23,ADA,800.84,805.64,793.75,797.67,81394451.95
2024-05-24,ADA,803.02,804.43,797.72,801.24,55509669.9
2024-05-25,ADA,803.2,804.17,796.72,798.5,45494293.95
2024-05-26,ADA,808.6,815.79,804.8,814.67,48296799.69
2024-05-27,ADA,808.38,815.18,807.12,811.63,29139891.59
2024-05-28,ADA,801.86,809.0,801.55,806.97,79247776.2
2024-05-29,ADA,805.64,805.69,793.57,797.6,16759103.46
2024-05-30,ADA,801.41,801.8,794.99,799.03,86746215.4
2024-05-31,ADA,804.42,811.3,803.78,808.7,59326310.2
2024-06-01,ADA,804.34,809.04,800.51,802.38,51414894.24
2024-06-02,ADA,803.3,809.03,803.18,804.33,87502795.64
2024-06-03,ADA,801.46,807.15,796.61,806.28,57076324.06
2024-06-04,ADA,802.25,806.49,801.27,804.62,22201322.91
2024-06-05,ADA,801.01,812.87,798.07,808.27,92084475.58
2024-06-06,ADA,804.07,810.34,802.92,808.04,90856637.37
2024-06-07,ADA,806.48,808.17,798.03,801.69,84633414.64
2024-06-08,ADA,807.84,812.47,803.13,807.01,71621022.71
2024-06-09,ADA,806.28,813.58,803.63,810.51,17991369.84
2024-06-10,ADA,807.85,812.5,798.87,800.14,71646107.39
2024-06-11,ADA,805.86,807.11,796.71,800.41,50110379.1
2024-06-12,ADA,803.91,805.6,798.5,802.53,83288000.06
2024-06-13,ADA,804.91,806.14,801.21,803.18,23511193.27
2024-06-14,ADA,804.06,804.33,797.49,801.62,48741435.23
2024-06-15,ADA,805.2,805.46,795.49,799.0,68477012.37
2024-06-16,ADA,799.39,802.48,797.99,801.39,60429942.58
2024-06-17,ADA,801.41,806.14,800.82,802.79,19625619.4
2024-06-18,ADA,804.19,814.4,801.91,813.65,2964539.34
2024-06-19,ADA,807.82,812.63,797.55,801.25,45159916.59
2024-06-20,ADA,802.82,805.81,799.18,803.87,22486349.91
2024-06-21,ADA,803.46,804.96,797.71,801.18,22354973.23
2024-06-22,ADA,803.88,816.33,799.73,812.98,34290379.97
2024-06-23,ADA,804.71,808.95,792.04,796.56,70676019.8
2024-06-24,ADA,807.43,811.72,802.75,809.7,58226356.43
2024-06-25,ADA,805.36,808.53,797.53,800.51,38009074.53
2024-06-26,ADA,807.25,815.81,804.05,811.79,68897557.41
2024-06-27,ADA,807.15,810.95,798.95,802.27,8688044.33
2024-06-28,ADA,808.88,820.95,808.26,817.49,77542462.95
2024-06-29,ADA,801.88,805.92,796.09,796.17,81456058.46
2024-06-30,ADA,801.53,815.3,797.45,810.97,62592348.78
2024-07-01,ADA,805.74,817.49,805.37,812.91,72245718.52
2024-07-02,ADA,802.94,807.6,792.68,794.31,9577026.27
2024-07-03,ADA,799.48,803.21,796.05,803.17,25194894.64
2024-07-04,ADA,801.08,809.53,801.01,809.01,41552847.6
2024-07-05,ADA,804.07,806.63,791.59,794.26,70852756.08
2024-07-06,ADA,799.23,807.6,798.31,806.09,10435661.39
2024-07-07,ADA,804.62,806.05,801.7,805.3,33160137.93
2024-07-08,ADA,806.34,812.43,802.14,809.15,29132421.5
2024-07-09,ADA,808.63,811.97,795.66,799.59,39829749.88
2024-07-10,ADA,802.89,808.79,798.91,805.5,63274224.56
2024-07-11,ADA,806.98,808.11,802.52,803.99,25526649.92
2024-07-12,ADA,804.29,804.67,801.6,803.7,62370892.72
2024-07-13,ADA,805.0,811.76,803.08,810.06,94049746.72
2024-07-14,ADA,802.4,803.52,789.69,792.58,23398291.39
2024-07-15,ADA,802.96,806.03,793.67,795.59,64065709.05
2024-07-16,ADA,804.52,808.89,791.91,795.07,42315613.68
2024-07-17,ADA,803.73,806.32,799.11,799.83,60857773.62
2024-07-18,ADA,799.71,804.34,790.1,791.58,62435253.34
2024-07-19,ADA,808.09,809.48,800.68,805.12,68935458.29
2024-07-20,ADA,800.41,804.64,789.55,790.68,1769108.28
2024-07-21,ADA,804.77,804.97,790.81,795.78,59511658.12
2024-07-22,ADA,804.26,807.06,797.8,797.92,34062417.39
2024-07-23,ADA,799.57,801.95,790.96,793.08,11368415.97
2024-07-24,ADA,805.04,814.39,801.96,813.81,61058825.76
2024-07-25,ADA,799.55,808.54,796.64,804.15,33933765.37
2024-07-26,ADA,804.53,813.42,804.18,809.9,13612382.27
2024-07-27,ADA,800.18,802.44,791.34,794.54,63457534.77
2024-07-28,ADA,806.73,808.88,798.16,802.52,17647261.2
2024-07-29,ADA,804.2,816.83,800.02,813.47,23020746.97
2024-07-30,ADA,808.49,809.21,805.82,808.6,82013440.43
2024-07-31,ADA,800.35,802.93,790.42,791.23,20356764.52
2024-08-01,ADA,808.54,812.84,800.03,802.81,10924694.91
2024-08-02,ADA,802.2,803.97,792.26,792.59,71242152.54
2024-08-03,ADA,808.67,813.29,801.27,801.85,14915019.06
2024-08-04,ADA,808.9,814.26,804.09,813.13,17877448.13
2024-08-05,ADA,805.04,807.99,804.08,807.65,10648482.16
2024-08-06,ADA,803.17,807.11,799.87,801.44,53531382.85
2024-08-07,ADA,798.95,802.91,797.1,802.61,22125761.09
2024-08-08,ADA,806.79,816.08,804.6,815.31,12803835.71
2024-08-09,ADA,807.51,812.94,806.24,810.56,6246442.96
2024-08-10,ADA,808.27,810.28,799.82,804.64,62463858.89
2024-08-11,ADA,808.27,814.02,803.91,809.22,79562592.44
2024-08-12,ADA,807.09,818.14,803.32,815.35,69652241.77
2024-08-13,ADA,805.31,808.68,795.9,799.55,12127101.98
2024-08-14,ADA,800.09,806.11,795.56,804.2,25637404.83
2024-08-15,ADA,808.59,810.3,796.21,801.04,47576716.75
2024-08-16,ADA,807.13,809.45,806.25,807.77,77779217.18
2024-08-17,ADA,801.98,805.28,799.42,801.4,58387093.47
2024-08-18,ADA,805.87,815.86,802.03,815.73,60741575.03
2024-08-19,ADA,802.63,806.05,797.81,798.15,25743224.77
2024-08-20,ADA,801.38,802.57,795.71,799.88,56290392.56
2024-08-21,ADA,806.4,808.82,795.16,799.76,25381891.97
2024-08-22,ADA,804.74,808.28,790.42,795.15,34944055.67
2024-08-23,ADA,801.82,806.35,800.68,805.37,94202616.78
2024-08-24,ADA,799.93,802.93,788.09,790.31,47276984.29
2024-08-25,ADA,804.08,805.17,793.51,797.91,40611588.3
2024-08-26,ADA,807.09,817.23,805.44,814.36,82042077.83
2024-08-27,ADA,801.13,813.42,797.07,809.13,71482939.05
2024-08-28,ADA,802.81,806.19,792.77,794.65,57744822.18
2024-08-29,ADA,807.84,815.05,803.99,813.98,53844439.71
2024-08-30,ADA,799.76,807.3,799.74,802.47,2136838.9
2024-08-31,ADA,807.71,809.82,797.06,798.92,94196219.96
2024-09-01,ADA,806.81,815.05,806.67,812.4,57934478.02
2024-09-02,ADA,804.81,807.12,800.64,806.82,83823107.64
2024-09-03,ADA,805.66,809.6,805.37,807.48,49139942.64
2024-09-04,ADA,806.94,809.91,799.35,803.97,59769184.1
2024-09-05,ADA,799.5,802.88,789.16,792.25,96717559.53
2024-09-06,ADA,805.68,818.23,803.13,814.3,38404451.26
2024-09-07,ADA,805.19,811.14,801.94,806.3,4505327.83
2024-09-08,ADA,804.36,808.91,795.0,795.91,76298403.88
2024-09-09,ADA,802.6,807.48,795.16,799.77,52734807.21
2024-09-10,ADA,804.94,806.45,797.5,801.79,22910000.82
2024-09-11,ADA,808.8,811.18,803.42,806.26,43005071.93
2024-09-12,ADA,805.89,807.22,795.18,797.62,19554008.98
2024-09-13,ADA,799.33,801.36,797.38,799.77,95664705.02
2024-09-14,ADA,800.58,801.46,792.82,796.92,95399870.85
2024-09-15,ADA,804.75,817.26,800.61,813.8,26143721.61
2024-09-16,ADA,808.21,811.25,806.98,810.16,44614550.07
2024-09-17,ADA,807.54,812.38,807.42,810.35,33621860.09
2024-09-18,ADA,801.99,805.28,790.75,795.53,47897655.99
2024-09-19,ADA,800.24,803.39,794.64,797.31,46977982.67
2024-09-20,ADA,808.74,817.1,807.0,813.72,49724642.86
2024-09-21,ADA,803.57,808.99,801.81,808.49,12336780.22
2024-09-22,ADA,802.21,809.11,800.05,804.71,74609720.69
2024-09-23,ADA,807.84,815.78,803.0,812.04,88403768.55
2024-09-24,ADA,800.59,800.86,795.74,796.2,11573677.05
2024-09-25,ADA,800.78,805.13,799.0,799.27,20416475.73
2024-09-26,ADA,802.58,802.78,791.5,795.6,33436445.59
2024-09-27,ADA,808.54,819.21,807.19,816.2,44689612.71
2024-09-28,ADA,806.05,817.8,803.69,815.96,89968088.47
2024-09-29,ADA,802.51,802.57,791.24,795.49,83830764.26
2024-09-30,ADA,807.3,817.61,806.22,813.17,97046161.29
2024-10-01,ADA,806.07,806.86,802.9,806.48,75496307.11
2024-10-02,ADA,805.83,814.87,805.7,810.05,24892725.69
2024-10-03,ADA,803.75,804.46,799.02,801.0,29501623.6
2024-10-04,ADA,808.54,809.63,806.74,806.78,73174164.27
2024-10-05,ADA,803.08,805.59,791.48,795.09,82534475.8
2024-10-06,ADA,807.55,808.1,801.46,805.57,34379457.14
2024-10-07,ADA,806.83,809.29,798.61,799.3,43034137.24
2024-10-08,ADA,800.32,807.27,795.38,806.42,21386961.19
2024-10-09,ADA,803.36,806.94,799.34,804.41,88120831.86
2024-10-10,ADA,807.84,815.28,806.15,812.08,15345995.13
2024-10-11,ADA,798.95,802.75,797.63,798.05,5937928.71
2024-10-12,ADA,806.27,809.74,800.99,802.57,5957456.5
2024-10-13,ADA,804.96,810.57,801.39,807.33,20558780.31
2024-10-14,ADA,801.37,802.16,792.82,797.32,22110103.41
2024-10-15,ADA,807.92,814.53,803.73,811.03,25639923.24
2024-10-16,ADA,799.39,799.84,790.65,794.24,34115624.48
2024-10-17,ADA,806.39,810.09,805.42,806.07,9688389.87
2024-10-18,ADA,804.02,808.31,797.44,799.86,5497630.56
2024-10-19,ADA,806.91,817.27,802.82,813.39,4874030.41
2024-10-20,ADA,799.91,812.18,796.59,807.3,26520636.69
2024-10-21,ADA,801.33,805.16,799.75,800.88,68682367.4
2024-10-22,ADA,806.37,814.41,802.86,812.77,1940814.17
2024-10-23,ADA,808.18,808.94,799.66,800.66,63391140.05
2024-10-24,ADA,804.09,809.07,797.5,801.61,49932749.73
2024-10-25,ADA,808.6,810.9,805.67,807.52,71207313.61
2024-10-26,ADA,800.25,803.27,793.5,795.17,49197261.21
2024-10-27,ADA,805.83,811.21,802.06,811.17,4938251.76
2024-10-28,ADA,799.65,804.19,788.05,790.73,48621398.37
2024-10-29,ADA,799.96,802.58,791.5,791.54,61341175.21
2024-10-30,ADA,805.6,809.99,803.56,808.7,30339554.79
2024-10-31,ADA,800.33,804.09,794.1,796.2,2003027.75
2024-11-01,ADA,799.68,802.67,786.43,790.56,83493524.54
2024-11-02,ADA,803.79,814.7,801.65,813.78,74153336.89
2024-11-03,ADA,807.84,808.88,798.57,799.44,78114616.19
2024-11-04,ADA,802.19,804.79,800.75,804.72,97144906.78
2024-11-05,ADA,799.46,808.4,797.82,803.88,68814787.6
2024-11-06,ADA,806.97,811.68,796.35,797.25,13879056.39
2024-11-07,ADA,800.75,803.74,796.35,797.67,24248414.22
2024-11-08,ADA,804.54,804.69,801.99,803.53,12967567.37
2024-11-09,ADA,800.82,805.78,789.36,792.88,83793219.22
2024-11-10,ADA,799.12,805.06,794.82,801.19,51440752.17
2024-11-11,ADA,807.17,819.98,804.79,815.91,45033199.7
2024-11-12,ADA,800.84,802.52,796.81,799.08,98703449.98
2024-11-13,ADA,801.24,812.94,796.59,809.31,38326754.75
2024-11-14,ADA,801.4,811.77,797.2,810.07,15908951.9
2024-11-15,ADA,806.75,816.84,804.69,812.71,54519340.94
2024-11-16,ADA,799.68,799.92,793.28,798.24,25306324.37
2024-11-17,ADA,799.87,803.79,795.52,799.94,37683357.85
2024-11-18,ADA,802.93,806.7,802.71,804.09,1075616.89
2024-11-19,ADA,805.27,807.82,804.48,807.69,29494836.76
2024-11-20,ADA,802.65,810.93,799.55,806.96,22049239.16
2024-11-21,ADA,802.42,802.76,793.73,796.06,68474153.26
2024-11-22,ADA,805.7,813.59,805.33,811.59,4967012.8
2024-11-23,ADA,807.49,817.86,804.99,813.51,64871987.88
2024-11-24,ADA,802.51,816.27,798.02,812.18,23915302.17
2024-11-25,ADA,805.83,807.93,798.08,800.77,52122324.99
2024-11-26,ADA,802.73,802.79,794.53,797.06,34443268.99
2024-11-27,ADA,801.65,810.88,798.23,807.51,88707613.91
2024-11-28,ADA,806.17,813.53,802.74,812.81,69664004.05
2024-11-29,ADA,800.57,805.95,798.22,804.38,2841530.76
2024-11-30,ADA,802.58,807.0,796.82,796.94,98958042.7
2024-12-01,ADA,805.07,815.41,801.59,812.49,73101589.83
2024-12-02,ADA,799.98,807.13,798.69,805.03,88947559.05
2024-12-03,ADA,799.62,802.58,791.66,793.85,3797813.59
2024-12-04,ADA,802.94,811.8,801.16,811.44,28489621.52
2024-12-05,ADA,804.48,814.48,800.71,813.59,47889861.86
2024-12-06,ADA,808.86,812.95,804.68,809.29,33838424.55
2024-12-07,ADA,808.01,811.51,807.41,810.09,87624883.11
2024-12-08,ADA,807.74,809.64,803.96,807.28,27027758.5
2024-12-09,ADA,803.54,810.02,798.92,807.36,1849088.44
2024-12-10,ADA,801.48,806.34,799.67,805.99,67876134.39
2024-12-11,ADA,803.99,807.46,801.67,806.7,13208652.91
2024-12-12,ADA,802.76,804.25,800.24,803.43,64715621.55
2024-12-13,ADA,799.51,800.08,787.52,790.38,41451046.66
2024-12-14,ADA,799.39,812.09,796.77,808.66,74083951.36
2024-12-15,ADA,801.21,809.66,798.67,804.67,77759081.49
2024-12-16,ADA,802.83,815.24,801.48,812.74,67983556.92
2024-12-17,ADA,801.89,810.3,800.28,807.45,60260201.63
2024-12-18,ADA,808.35,810.89,803.55,808.16,97387719.41
2024-12-19,ADA,805.28,808.06,794.66,795.91,34623943.51
2024-12-20,ADA,804.25,808.55,792.8,794.83,20412765.65
2024-12-21,ADA,801.58,811.58,800.06,811.15,88640648.67
2024-12-22,ADA,806.98,815.03,804.19,814.62,90729227.07
2024-12-23,ADA,808.83,812.67,800.41,805.19,93877943.59
2024-12-24,ADA,803.66,806.23,802.24,803.83,13777785.41
2024-12-25,ADA,800.89,809.39,796.23,805.63,47566263.58
2024-12-26,ADA,801.77,810.83,801.38,806.72,7375515.95
2024-12-27,ADA,804.23,812.75,800.33,808.94,43447155.84
2024-12-28,ADA,808.91,813.96,808.67,812.97,68231143.16
2024-12-29,ADA,801.15,811.11,799.12,808.09,84475219.48
2024-12-30,ADA,800.68,802.21,790.76,791.3,16521674.74
2024-12-31,ADA,803.78,809.09,799.24,808.01,4718487.41
2023-01-01,SOL,210.26,210.68,202.73,207.51,85976035.41
2023-01-02,SOL,214.27,219.33,214.01,216.3,54389218.54
2023-01-03,SOL,206.7,211.39,197.48,201.89,48020263.55
2023-01-04,SOL,207.97,215.36,206.56,215.32,88287003.38
2023-01-05,SOL,214.28,215.25,205.6,208.82,75335245.33
2023-01-06,SOL,205.87,210.18,201.02,204.33,67787828.76
2023-01-07,SOL,208.77,213.28,203.07,205.32,99165601.16
2023-01-08,SOL,207.37,210.47,203.5,205.34,69350732.43
2023-01-09,SOL,207.64,210.06,196.74,200.9,2741248.99
2023-01-10,SOL,211.15,219.66,206.16,217.89,36197325.21
2023-01-11,SOL,213.55,216.41,201.43,204.26,16560133.44
2023-01-12,SOL,209.38,214.09,208.18,210.8,4599866.67
2023-01-13,SOL,206.37,209.43,197.29,201.74,89089424.73
2023-01-14,SOL,213.83,221.63,212.22,217.65,1748440.83
2023-01-15,SOL,214.23,214.49,205.88,206.82,18240990.17
2023-01-16,SOL,210.08,214.08,207.64,212.93,55983441.95
2023-01-17,SOL,208.83,212.13,200.37,201.2,66477040.88
2023-01-18,SOL,212.44,217.11,210.39,216.13,43613346.18
2023-01-19,SOL,212.37,217.27,202.8,203.17,82337511.98
2023-01-20,SOL,210.41,218.61,206.97,217.77,63318677.9
2023-01-21,SOL,207.29,207.72,194.61,198.54,26725849.9
2023-01-22,SOL,205.57,212.84,204.84,209.33,81551658.49
2023-01-23,SOL,204.81,218.0,202.37,214.37,94210906.12
2023-01-24,SOL,207.8,212.0,201.29,201.37,78644484.06
2023-01-25,SOL,211.7,214.58,204.24,206.64,80321968.63
2023-01-26,SOL,210.98,212.33,202.73,204.54,75424188.67
2023-01-27,SOL,209.39,220.97,207.54,217.42,26389096.71
2023-01-28,SOL,207.67,219.94,204.76,215.73,15360831.5
2023-01-29,SOL,211.18,215.41,199.93,203.15,1944536.9
2023-01-30,SOL,213.13,216.58,199.83,204.58,20939818.15
2023-01-31,SOL,207.53,210.27,202.58,209.15,42073847.62
2023-02-01,SOL,207.18,207.86,197.57,201.22,92307205.31
2023-02-02,SOL,213.94,223.63,209.11,219.23,53419336.08
2023-02-03,SOL,214.49,218.06,212.33,217.12,53842687.18
2023-02-04,SOL,212.04,216.49,207.15,215.28,86175837.89
2023-02-05,SOL,210.37,215.25,197.74,201.31,19104214.79
2023-02-06,SOL,211.97,218.59,208.81,217.74,69744981.55
2023-02-07,SOL,211.81,218.46,207.49,215.46,43134017.13
2023-02-08,SOL,213.83,218.4,206.05,208.07,94695661.17
2023-02-09,SOL,214.3,218.06,200.35,204.49,73181014.85
2023-02-10,SOL,212.92,214.75,212.1,213.36,13054634.13
2023-02-11,SOL,211.73,221.33,208.64,219.09,50883852.79
2023-02-12,SOL,210.61,219.82,208.54,217.07,20222433.77
2023-02-13,SOL,208.88,212.2,201.6,206.14,21717539.54
2023-02-14,SOL,209.84,213.0,199.8,202.77,11682733.76
2023-02-15,SOL,213.37,217.43,209.07,211.23,34981616.75
2023-02-16,SOL,207.41,213.99,206.08,212.17,13651746.8
2023-02-17,SOL,205.53,210.12,202.75,208.73,34228075.61
2023-02-18,SOL,204.7,209.58,193.28,197.27,64202336.68
2023-02-19,SOL,206.12,210.88,202.19,203.3,56496123.04
2023-02-20,SOL,205.41,207.25,204.14,206.62,83122675.31
2023-02-21,SOL,205.86,208.87,196.71,199.29,14142705.4
2023-02-22,SOL,212.03,224.15,207.49,221.45,56764252.47
2023-02-23,SOL,210.2,219.74,206.2,215.01,51555921.44
2023-02-24,SOL,207.49,215.35,202.75,214.75,41264539.23
2023-02-25,SOL,209.89,211.6,204.93,209.97,99819781.69
2023-02-26,SOL,205.52,209.98,202.51,208.2,80694223.73
2023-02-27,SOL,206.39,210.39,202.99,209.17,4295033.18
2023-02-28,SOL,213.29,219.74,211.33,215.83,56820846.0
2023-03-01,SOL,204.82,206.61,195.79,200.15,98612579.01
2023-03-02,SOL,211.87,216.14,207.52,208.15,39448298.61
2023-03-03,SOL,214.41,222.36,212.87,218.04,48747892.89
2023-03-04,SOL,210.6,215.31,200.26,205.13,8734791.67
2023-03-05,SOL,209.31,209.68,199.75,199.82,68530965.89
2023-03-06,SOL,214.53,219.04,204.45,204.63,87271100.04
2023-03-07,SOL,209.29,217.58,205.21,216.63,13498404.98
2023-03-08,SOL,210.46,214.53,198.16,201.23,64708498.81
2023-03-09,SOL,212.84,215.14,210.03,211.79,2394312.15
2023-03-10,SOL,212.92,221.8,209.62,217.97,59148905.78
2023-03-11,SOL,211.63,216.4,205.51,210.49,49312357.48
2023-03-12,SOL,206.1,207.8,195.26,200.23,29066797.73
2023-03-13,SOL,205.48,210.43,202.01,208.24,39580513.59
2023-03-14,SOL,207.54,215.54,206.17,214.16,18174502.24
2023-03-15,SOL,212.36,212.81,207.8,208.21,62963069.29
2023-03-16,SOL,207.92,212.04,203.84,209.48,23443337.03
2023-03-17,SOL,210.98,215.16,205.74,208.1,46336374.43
2023-03-18,SOL,208.97,212.88,201.89,203.91,23470349.29
2023-03-19,SOL,207.64,210.58,203.33,210.51,11970066.32
2023-03-20,SOL,205.17,207.95,197.35,198.15,71390330.86
2023-03-21,SOL,214.58,219.44,211.8,212.35,16723121.57
2023-03-22,SOL,206.3,212.23,203.06,211.02,14608033.15
2023-03-23,SOL,214.28,218.93,206.85,211.67,28007954.28
2023-03-24,SOL,212.11,215.04,208.46,210.42,32407378.35
2023-03-25,SOL,211.31,213.57,200.2,202.86,27894023.91
2023-03-26,SOL,211.26,213.61,204.47,206.94,36450054.04
2023-03-27,SOL,206.17,208.03,197.19,201.89,8189994.11
2023-03-28,SOL,212.29,216.82,203.04,207.83,34546902.71
2023-03-29,SOL,212.12,214.25,200.83,203.1,4298482.63
2023-03-30,SOL,204.69,207.53,198.49,198.73,99970774.43
2023-03-31,SOL,212.74,214.51,205.9,208.84,25928339.51
2023-04-01,SOL,205.55,216.01,201.11,212.28,72672190.04
2023-04-02,SOL,208.33,214.04,206.32,213.48,64420097.12
2023-04-03,SOL,206.57,209.57,199.71,199.78,87607537.28
2023-04-04,SOL,210.39,213.94,199.24,203.29,40798753.26
2023-04-05,SOL,211.62,215.16,210.96,213.6,69430877.34
2023-04-06,SOL,206.05,207.23,198.04,198.4,65730927.49
2023-04-07,SOL,211.57,221.24,209.65,216.87,56100257.66
2023-04-08,SOL,211.15,217.97,210.31,214.28,43179646.11
2023-04-09,SOL,205.92,214.57,203.9,211.41,89052781.87
2023-04-10,SOL,212.99,213.66,212.34,213.29,32362749.13
2023-04-11,SOL,207.19,210.14,200.79,203.72,99249868.77
2023-04-12,SOL,205.99,214.09,204.17,211.21,77186001.66
2023-04-13,SOL,204.78,208.77,204.0,205.12,38029128.5
2023-04-14,SOL,210.0,218.42,205.29,217.39,89229292.8
2023-04-15,SOL,209.12,212.57,204.28,210.38,85611583.96
2023-04-16,SOL,205.81,213.36,201.09,211.01,44185502.01
2023-04-17,SOL,212.31,212.49,200.29,203.76,69761892.74
2023-04-18,SOL,205.79,211.85,201.42,209.53,10170143.07
2023-04-19,SOL,207.93,211.98,201.85,203.1,9948409.1
2023-04-20,SOL,206.88,210.21,201.76,205.53,7237929.33
2023-04-21,SOL,214.49,215.9,201.57,204.82,15654268.82
2023-04-22,SOL,214.09,226.94,210.06,223.58,66644566.02
2023-04-23,SOL,211.3,215.54,206.58,209.03,73313571.54
2023-04-24,SOL,212.88,217.31,208.83,214.39,72206818.34
2023-04-25,SOL,214.32,221.94,209.83,219.32,77598663.92
2023-04-26,SOL,212.14,212.95,206.27,210.94,39999827.0
2023-04-27,SOL,208.85,213.85,208.68,211.66,78709950.7
2023-04-28,SOL,212.82,217.46,208.88,213.81,29224097.15
2023-04-29,SOL,212.31,216.72,208.39,209.25,85824657.76
2023-04-30,SOL,205.0,206.62,204.11,205.87,66589619.16
2023-05-01,SOL,212.97,223.31,211.61,218.38,84517202.4
2023-05-02,SOL,204.73,207.41,200.67,200.82,97302831.23
2023-05-03,SOL,207.86,210.6,207.04,209.24,25845163.65
2023-05-04,SOL,209.22,223.45,206.21,219.15,55099247.42
2023-05-05,SOL,209.89,220.91,207.23,219.11,85423982.02
2023-05-06,SOL,205.0,217.14,203.52,214.87,32327857.76
2023-05-07,SOL,207.94,211.39,196.09,198.66,46215233.72
2023-05-08,SOL,205.16,217.99,204.88,214.84,95294187.44
2023-05-09,SOL,207.31,209.97,200.88,204.89,97117746.36
2023-05-10,SOL,207.04,218.02,204.8,216.66,68960664.7
2023-05-11,SOL,212.54,218.05,212.31,217.67,24286666.28
2023-05-12,SOL,206.2,208.43,201.64,205.58,98288914.18
2023-05-13,SOL,208.56,214.13,207.01,212.49,77592335.43
2023-05-14,SOL,206.83,209.14,194.13,198.74,65073012.75
2023-05-15,SOL,205.24,205.52,198.76,201.83,48290813.44
2023-05-16,SOL,210.71,215.61,200.32,203.43,73453359.98
2023-05-17,SOL,205.54,213.3,203.71,210.99,22523765.66
2023-05-18,SOL,205.79,212.26,203.68,210.66,80058148.21
2023-05-19,SOL,204.9,213.24,200.94,211.73,40683546.48
2023-05-20,SOL,214.27,225.12,211.98,222.55,67470713.76
2023-05-21,SOL,212.13,216.15,205.11,205.59,79273720.38
2023-05-22,SOL,208.64,215.62,206.3,211.44,5104459.38
2023-05-23,SOL,213.28,215.44,209.25,210.93,38208426.99
2023-05-24,SOL,207.93,209.12,203.02,204.5,66712746.18
2023-05-25,SOL,211.61,215.95,201.84,204.99,76513617.37
2023-05-26,SOL,211.82,212.57,203.64,207.14,31696246.92
2023-05-27,SOL,207.1,210.01,197.2,200.55,5611115.02
2023-05-28,SOL,208.42,219.08,205.4,215.38,28494489.62
2023-05-29,SOL,213.35,213.82,200.7,203.4,89920400.67
2023-05-30,SOL,204.92,209.19,202.49,207.36,95760108.99
2023-05-31,SOL,209.14,213.2,200.43,203.01,53052908.04
2023-06-01,SOL,214.63,224.46,214.23,220.03,23590266.53
2023-06-02,SOL,208.18,213.05,197.14,201.87,86036966.61
2023-06-03,SOL,212.16,219.43,209.66,215.38,66399526.98
2023-06-04,SOL,210.33,223.5,209.47,219.25,6183137.29
2023-06-05,SOL,208.14,210.65,202.48,202.96,30260596.59
2023-06-06,SOL,209.13,216.05,208.16,212.01,56024300.64
2023-06-07,SOL,208.57,221.49,206.45,217.1,54183028.04
2023-06-08,SOL,213.57,219.81,209.71,217.26,80130923.56
2023-06-09,SOL,210.01,213.61,203.68,207.42,67743487.42
2023-06-10,SOL,208.33,209.06,198.56,201.38,81424746.68
2023-06-11,SOL,210.52,220.27,207.12,219.98,95739712.46
2023-06-12,SOL,210.56,213.44,207.25,211.88,61818843.5
2023-06-13,SOL,212.76,213.93,208.14,209.82,30164506.58
2023-06-14,SOL,208.36,215.9,207.67,212.02,73357999.02
2023-06-15,SOL,204.99,209.11,203.43,204.95,68116465.38
2023-06-16,SOL,214.62,223.24,210.65,222.75,20772583.09
2023-06-17,SOL,205.4,210.84,202.31,209.3,18294908.09
2023-06-18,SOL,212.73,216.05,207.44,210.51,39537435.07
2023-06-19,SOL,206.57,209.74,201.93,202.26,52594734.05
2023-06-20,SOL,206.0,207.52,202.05,203.52,83238759.47
2023-06-21,SOL,211.8,215.02,202.27,206.98,9338233.32
2023-06-22,SOL,207.56,216.84,204.02,213.66,9509511.03
2023-06-23,SOL,208.91,211.52,201.51,205.08,64190048.0
2023-06-24,SOL,208.15,212.87,199.63,203.98,10190130.64
2023-06-25,SOL,212.9,220.86,211.9,220.85,52345417.93
2023-06-26,SOL,207.56,211.44,205.46,211.28,91750719.25
2023-06-27,SOL,212.43,216.84,210.14,216.21,6676669.92
2023-06-28,SOL,207.04,212.59,205.7,211.06,91668652.3
2023-06-29,SOL,213.65,215.72,212.45,215.52,99443470.51
2023-06-30,SOL,209.39,222.52,207.43,219.08,91925180.26
2023-07-01,SOL,211.72,224.15,207.46,220.5,32947029.39
2023-07-02,SOL,207.04,210.1,206.09,206.85,54964871.75
2023-07-03,SOL,209.76,210.62,206.59,208.33,62624752.13
2023-07-04,SOL,205.06,208.8,196.6,196.96,97145116.14
2023-07-05,SOL,213.85,224.3,213.72,223.0,81897352.83
2023-07-06,SOL,207.88,217.35,203.1,215.42,63251398.26
2023-07-07,SOL,210.87,211.58,205.97,208.07,8796338.34
2023-07-08,SOL,212.32,212.34,207.51,211.22,64623705.0
2023-07-09,SOL,207.94,211.0,204.33,209.38,96402459.84
2023-07-10,SOL,211.07,211.78,203.15,205.02,3545935.35
2023-07-11,SOL,210.04,214.6,208.54,213.78,18757109.75
